Simple Laplace in Cartesian
X (m)
Y (m)
1
100
1
100
100
100
0,0.0111311,0.0222506,0.033347,0.0444088,0.0554246,0.066383,0.0772727,0.0880825,0.0988012,0.109418,0.119922,0.130302,0.140549,0.150651,0.160599,0.170382,0.179992,0.189417,0.19865,0.207681,0.216502,0.225103,0.233478,0.241616,0.249512,0.257158,0.264546,0.271669,0.278522,0.285098,0.29139,0.297394,0.303103,0.308513,0.313619,0.318417,0.322902,0.32707,0.330918,0.334442,0.33764,0.340508,0.343045,0.345247,0.347115,0.348644,0.349835,0.350687,0.351198,0.351368,0.351198,0.350687,0.349835,0.348644,0.347115,0.345247,0.343045,0.340508,0.33764,0.334442,0.330918,0.32707,0.322902,0.318417,0.313619,0.308513,0.303103,0.297394,0.29139,0.285098,0.278522,0.271669,0.264546,0.257158,0.249512,0.241616,0.233478,0.225103,0.216502,0.207681,0.19865,0.189417,0.179992,0.170382,0.160599,0.150651,0.140549,0.130302,0.119922,0.109418,0.0988012,0.0880825,0.0772727,0.066383,0.0554246,0.0444088,0.033347,0.0222506,0.0111311,0,
0,0.0122883,0.0245638,0.0368138,0.0490255,0.0611864,0.0732838,0.0853053,0.0972385,0.109071,0.120791,0.132386,0.143845,0.155155,0.166306,0.177287,0.188086,0.198692,0.209096,0.219287,0.229255,0.23899,0.248483,0.257725,0.266708,0.275422,0.283859,0.292012,0.299873,0.307435,0.314691,0.321635,0.328259,0.334559,0.340529,0.346163,0.351456,0.356404,0.361003,0.365249,0.369137,0.372665,0.37583,0.378628,0.381059,0.383118,0.384806,0.38612,0.387059,0.387623,0.387811,0.387623,0.387059,0.38612,0.384806,0.383118,0.381059,0.378628,0.37583,0.372665,0.369137,0.365249,0.361003,0.356404,0.351456,0.346163,0.340529,0.334559,0.328259,0.321635,0.314691,0.307435,0.299873,0.292012,0.283859,0.275422,0.266708,0.257725,0.248483,0.23899,0.229255,0.219287,0.209096,0.198692,0.188086,0.177287,0.166306,0.155155,0.143845,0.132386,0.120791,0.109071,0.0972385,0.0853053,0.0732838,0.0611864,0.0490255,0.0368138,0.0245638,0.0122883,0,
0,0.0134582,0.0269025,0.0403188,0.0536931,0.0670116,0.0802606,0.0934262,0.106495,0.119453,0.132288,0.144986,0.157535,0.169921,0.182132,0.194157,0.205982,0.217596,0.228988,0.240147,0.251061,0.26172,0.272114,0.282233,0.292067,0.301607,0.310844,0.31977,0.328376,0.336654,0.344597,0.352198,0.35945,0.366346,0.37288,0.379047,0.384841,0.390257,0.39529,0.399937,0.404192,0.408054,0.411517,0.41458,0.41724,0.419494,0.421341,0.422779,0.423808,0.424425,0.424631,0.424425,0.423808,0.422779,0.421341,0.419494,0.41724,0.41458,0.411517,0.408054,0.404192,0.399937,0.39529,0.390257,0.384841,0.379047,0.37288,0.366346,0.35945,0.352198,0.344597,0.336654,0.328376,0.31977,0.310844,0.301607,0.292067,0.282233,0.272114,0.26172,0.251061,0.240147,0.228988,0.217596,0.205982,0.194157,0.182132,0.169921,0.157535,0.144986,0.132288,0.119453,0.106495,0.0934262,0.0802606,0.0670116,0.0536931,0.0403188,0.0269025,0.0134582,0,
0,0.0146422,0.0292692,0.0438657,0.0584165,0.0729065,0.0873206,0.101644,0.115862,0.12996,0.143923,0.157737,0.171388,0.184862,0.198146,0.211226,0.224089,0.236722,0.249113,0.261251,0.273122,0.284715,0.29602,0.307025,0.31772,0.328096,0.338141,0.347848,0.357206,0.366208,0.374846,0.383111,0.390996,0.398494,0.405598,0.412303,0.418603,0.424491,0.429964,0.435016,0.439642,0.44384,0.447606,0.450935,0.453827,0.456278,0.458286,0.459849,0.460967,0.461637,0.461861,0.461637,0.460967,0.459849,0.458286,0.456278,0.453827,0.450935,0.447606,0.44384,0.439642,0.435016,0.429964,0.424491,0.418603,0.412303,0.405598,0.398494,0.390996,0.383111,0.374846,0.366208,0.357206,0.347848,0.338141,0.328096,0.31772,0.307025,0.29602,0.284715,0.273122,0.261251,0.249113,0.236722,0.224089,0.211226,0.198146,0.184862,0.171388,0.157737,0.143923,0.12996,0.115862,0.101644,0.0873206,0.0729065,0.0584165,0.0438657,0.0292692,0.0146422,0,
0,0.0158415,0.0316664,0.0474583,0.0632007,0.0788772,0.0944715,0.109967,0.125349,0.1406,0.155706,0.17065,0.185417,0.199993,0.214362,0.228511,0.242425,0.25609,0.269493,0.282621,0.29546,0.307999,0.320225,0.332127,0.343694,0.354914,0.365777,0.376274,0.386393,0.396127,0.405467,0.414403,0.422928,0.431035,0.438717,0.445966,0.452776,0.459142,0.465058,0.47052,0.475521,0.480059,0.48413,0.487729,0.490855,0.493504,0.495674,0.497364,0.498572,0.499297,0.499539,0.499297,0.498572,0.497364,0.495674,0.493504,0.490855,0.487729,0.48413,0.480059,0.475521,0.47052,0.465058,0.459142,0.452776,0.445966,0.438717,0.431035,0.422928,0.414403,0.405467,0.396127,0.386393,0.376274,0.365777,0.354914,0.343694,0.332127,0.320225,0.307999,0.29546,0.282621,0.269493,0.25609,0.242425,0.228511,0.214362,0.199993,0.185417,0.17065,0.155706,0.1406,0.125349,0.109967,0.0944715,0.0788772,0.0632007,0.0474583,0.0316664,0.0158415,0,
0,0.0170572,0.0340966,0.0511004,0.0680507,0.08493,0.101721,0.118405,0.134966,0.151387,0.16765,0.183739,0.199638,0.21533,0.2308,0.246032,0.26101,0.27572,0.290148,0.304279,0.318099,0.331596,0.344755,0.357565,0.370014,0.382089,0.39378,0.405076,0.415966,0.426441,0.43649,0.446106,0.45528,0.464003,0.472267,0.480067,0.487394,0.494243,0.500608,0.506483,0.511864,0.516746,0.521124,0.524997,0.528359,0.531209,0.533543,0.535361,0.536661,0.537441,0.537701,0.537441,0.536661,0.535361,0.533543,0.531209,0.528359,0.524997,0.521124,0.516746,0.511864,0.506483,0.500608,0.494243,0.487394,0.480067,0.472267,0.464003,0.45528,0.446106,0.43649,0.426441,0.415966,0.405076,0.39378,0.382089,0.370014,0.357565,0.344755,0.331596,0.318099,0.304279,0.290148,0.27572,0.26101,0.246032,0.2308,0.21533,0.199638,0.183739,0.16765,0.151387,0.134966,0.118405,0.101721,0.08493,0.0680507,0.0511004,0.0340966,0.0170572,0,
0,0.0182909,0.0365625,0.0547959,0.0729719,0.0910715,0.109076,0.126966,0.144724,0.162331,0.179769,0.19702,0.214066,0.23089,0.247476,0.263806,0.279863,0.295633,0.3111,0.326248,0.341062,0.355529,0.369634,0.383365,0.396707,0.409649,0.422178,0.434284,0.445954,0.457179,0.467948,0.478252,0.488081,0.497428,0.506283,0.51464,0.52249,0.529828,0.536647,0.542941,0.548705,0.553935,0.558626,0.562774,0.566376,0.569428,0.571929,0.573877,0.575269,0.576104,0.576383,0.576104,0.575269,0.573877,0.571929,0.569428,0.566376,0.562774,0.558626,0.553935,0.548705,0.542941,0.536647,0.529828,0.52249,0.51464,0.506283,0.497428,0.488081,0.478252,0.467948,0.457179,0.445954,0.434284,0.422178,0.409649,0.396707,0.383365,0.369634,0.355529,0.341062,0.326248,0.3111,0.295633,0.279863,0.263806,0.247476,0.23089,0.214066,0.19702,0.179769,0.162331,0.144724,0.126966,0.109076,0.0910715,0.0729719,0.0547959,0.0365625,0.0182909,0,
0,0.0195436,0.0390667,0.0585488,0.0779694,0.0973083,0.116545,0.13566,0.154633,0.173444,0.192074,0.210504,0.228716,0.246689,0.264407,0.281851,0.299005,0.31585,0.33237,0.34855,0.364373,0.379824,0.394888,0.409552,0.4238,0.437621,0.451,0.463927,0.476388,0.488373,0.499871,0.510872,0.521366,0.531344,0.540798,0.549718,0.558099,0.565931,0.57321,0.579929,0.586082,0.591664,0.59667,0.601098,0.604942,0.6082,0.610869,0.612947,0.614433,0.615325,0.615622,0.615325,0.614433,0.612947,0.610869,0.6082,0.604942,0.601098,0.59667,0.591664,0.586082,0.579929,0.57321,0.565931,0.558099,0.549718,0.540798,0.531344,0.521366,0.510872,0.499871,0.488373,0.476388,0.463927,0.451,0.437621,0.4238,0.409552,0.394888,0.379824,0.364373,0.34855,0.33237,0.31585,0.299005,0.281851,0.264407,0.246689,0.228716,0.210504,0.192074,0.173444,0.154633,0.13566,0.116545,0.0973083,0.0779694,0.0585488,0.0390667,0.0195436,0,
0,0.0208169,0.0416119,0.0623632,0.0830488,0.103647,0.124136,0.144496,0.164703,0.184738,0.20458,0.224208,0.243603,0.262744,0.281612,0.300188,0.318454,0.336391,0.353981,0.371209,0.388055,0.404506,0.420543,0.436154,0.451322,0.466034,0.480276,0.494035,0.507298,0.520054,0.532292,0.543999,0.555167,0.565786,0.575845,0.585338,0.594255,0.602589,0.610334,0.617482,0.624029,0.629967,0.635294,0.640004,0.644094,0.64756,0.650399,0.65261,0.654191,0.65514,0.655456,0.65514,0.654191,0.65261,0.650399,0.64756,0.644094,0.640004,0.635294,0.629967,0.624029,0.617482,0.610334,0.602589,0.594255,0.585338,0.575845,0.565786,0.555167,0.543999,0.532292,0.520054,0.507298,0.494035,0.480276,0.466034,0.451322,0.436154,0.420543,0.404506,0.388055,0.371209,0.353981,0.336391,0.318454,0.300188,0.281612,0.262744,0.243603,0.224208,0.20458,0.184738,0.164703,0.144496,0.124136,0.103647,0.0830488,0.0623632,0.0416119,0.0208169,0,
0,0.0221121,0.044201,0.0662431,0.0882154,0.110095,0.131858,0.153483,0.174946,0.196225,0.217299,0.238146,0.258743,0.279071,0.299109,0.318835,0.338232,0.357278,0.375956,0.394248,0.412134,0.429599,0.446626,0.463198,0.4793,0.494917,0.510034,0.524638,0.538716,0.552254,0.565241,0.577666,0.589518,0.600785,0.61146,0.621532,0.630994,0.639837,0.648054,0.655638,0.662583,0.668884,0.674534,0.679531,0.68387,0.687546,0.690559,0.692904,0.694581,0.695587,0.695923,0.695587,0.694581,0.692904,0.690559,0.687546,0.68387,0.679531,0.674534,0.668884,0.662583,0.655638,0.648054,0.639837,0.630994,0.621532,0.61146,0.600785,0.589518,0.577666,0.565241,0.552254,0.538716,0.524638,0.510034,0.494917,0.4793,0.463198,0.446626,0.429599,0.412134,0.394248,0.375956,0.357278,0.338232,0.318835,0.299109,0.279071,0.258743,0.238146,0.217299,0.196225,0.174946,0.153483,0.131858,0.110095,0.0882154,0.0662431,0.044201,0.0221121,0,
0,0.0234307,0.0468366,0.070193,0.0934751,0.116658,0.139718,0.162631,0.185372,0.207918,0.230246,0.252332,0.274154,0.295689,0.316916,0.337813,0.358359,0.378534,0.398318,0.417691,0.436635,0.455132,0.473163,0.490712,0.507763,0.524299,0.540306,0.555768,0.570672,0.585005,0.598754,0.611906,0.624452,0.636379,0.647677,0.658338,0.668352,0.67771,0.686406,0.694432,0.701782,0.708449,0.714429,0.719716,0.724307,0.728198,0.731385,0.733867,0.73564,0.736705,0.73706,0.736705,0.73564,0.733867,0.731385,0.728198,0.724307,0.719716,0.714429,0.708449,0.701782,0.694432,0.686406,0.67771,0.668352,0.658338,0.647677,0.636379,0.624452,0.611906,0.598754,0.585005,0.570672,0.555768,0.540306,0.524299,0.507763,0.490712,0.473163,0.455132,0.436635,0.417691,0.398318,0.378534,0.358359,0.337813,0.316916,0.295689,0.274154,0.252332,0.230246,0.207918,0.185372,0.162631,0.139718,0.116658,0.0934751,0.070193,0.0468366,0.0234307,0,
0,0.0247741,0.0495218,0.074217,0.0988335,0.123345,0.147726,0.171951,0.195994,0.21983,0.243434,0.266783,0.289851,0.312616,0.335053,0.357141,0.378858,0.400181,0.42109,0.441564,0.461584,0.481129,0.500183,0.518725,0.53674,0.554211,0.571121,0.587456,0.6032,0.61834,0.632862,0.646754,0.660004,0.6726,0.684532,0.69579,0.706364,0.716247,0.725429,0.733903,0.741663,0.748703,0.755016,0.760598,0.765445,0.769552,0.772917,0.775537,0.777409,0.778534,0.778908,0.778534,0.777409,0.775537,0.772917,0.769552,0.765445,0.760598,0.755016,0.748703,0.741663,0.733903,0.725429,0.716247,0.706364,0.69579,0.684532,0.6726,0.660004,0.646754,0.632862,0.61834,0.6032,0.587456,0.571121,0.554211,0.53674,0.518725,0.500183,0.481129,0.461584,0.441564,0.42109,0.400181,0.378858,0.357141,0.335053,0.312616,0.289851,0.266783,0.243434,0.21983,0.195994,0.171951,0.147726,0.123345,0.0988335,0.074217,0.0495218,0.0247741,0,
0,0.0261437,0.0522596,0.0783198,0.104297,0.130163,0.15589,0.181452,0.206822,0.231973,0.256879,0.281514,0.305852,0.329869,0.35354,0.376842,0.39975,0.422242,0.444297,0.465892,0.487006,0.507619,0.527712,0.547266,0.566262,0.584683,0.602513,0.619734,0.636332,0.652293,0.667601,0.682244,0.69621,0.709486,0.722061,0.733926,0.745069,0.755483,0.765159,0.774089,0.782265,0.789682,0.796334,0.802215,0.807322,0.811649,0.815194,0.817954,0.819927,0.821111,0.821506,0.821111,0.819927,0.817954,0.815194,0.811649,0.807322,0.802215,0.796334,0.789682,0.782265,0.774089,0.765159,0.755483,0.745069,0.733926,0.722061,0.709486,0.69621,0.682244,0.667601,0.652293,0.636332,0.619734,0.602513,0.584683,0.566262,0.547266,0.527712,0.507619,0.487006,0.465892,0.444297,0.422242,0.39975,0.376842,0.35354,0.329869,0.305852,0.281514,0.256879,0.231973,0.206822,0.181452,0.15589,0.130163,0.104297,0.0783198,0.0522596,0.0261437,0,
0,0.0275412,0.055053,0.082506,0.109871,0.137118,0.16422,0.191146,0.21787,0.244362,0.270594,0.296541,0.322174,0.347468,0.372397,0.396935,0.421058,0.444742,0.467963,0.4907,0.512929,0.53463,0.555782,0.576364,0.596359,0.615748,0.634512,0.652636,0.670103,0.686897,0.703005,0.718412,0.733105,0.747072,0.760301,0.772782,0.784504,0.795458,0.805635,0.815027,0.823627,0.831427,0.838423,0.844608,0.849977,0.854528,0.858256,0.861158,0.863233,0.864478,0.864893,0.864478,0.863233,0.861158,0.858256,0.854528,0.849977,0.844608,0.838423,0.831427,0.823627,0.815027,0.805635,0.795458,0.784504,0.772782,0.760301,0.747072,0.733105,0.718412,0.703005,0.686897,0.670103,0.652636,0.634512,0.615748,0.596359,0.576364,0.555782,0.53463,0.512929,0.4907,0.467963,0.444742,0.421058,0.396935,0.372397,0.347468,0.322174,0.296541,0.270594,0.244362,0.21787,0.191146,0.16422,0.137118,0.109871,0.082506,0.055053,0.0275412,0,
0,0.0289682,0.0579053,0.0867803,0.115562,0.14422,0.172724,0.201044,0.229148,0.257009,0.284596,0.311881,0.338836,0.365432,0.391644,0.417443,0.442805,0.467704,0.492115,0.516015,0.539381,0.562189,0.58442,0.606051,0.627062,0.647436,0.667152,0.686194,0.704545,0.722188,0.739109,0.755293,0.770726,0.785396,0.79929,0.812397,0.824707,0.83621,0.846896,0.856758,0.865787,0.873977,0.881322,0.887815,0.893453,0.89823,0.902143,0.90519,0.907368,0.908675,0.909111,0.908675,0.907368,0.90519,0.902143,0.89823,0.893453,0.887815,0.881322,0.873977,0.865787,0.856758,0.846896,0.83621,0.824707,0.812397,0.79929,0.785396,0.770726,0.755293,0.739109,0.722188,0.704545,0.686194,0.667152,0.647436,0.627062,0.606051,0.58442,0.562189,0.539381,0.516015,0.492115,0.467704,0.442805,0.417443,0.391644,0.365432,0.338836,0.311881,0.284596,0.257009,0.229148,0.201044,0.172724,0.14422,0.115562,0.0867803,0.0579053,0.0289682,0,
0,0.0304262,0.0608196,0.0911476,0.121377,0.151477,0.181413,0.211155,0.240671,0.26993,0.2989,0.327552,0.355855,0.383782,0.411302,0.438389,0.465015,0.491153,0.516778,0.541865,0.566389,0.590327,0.613657,0.636356,0.658404,0.679781,0.700467,0.720444,0.739695,0.758202,0.775951,0.792925,0.809111,0.824495,0.839066,0.85281,0.865718,0.877778,0.888982,0.899321,0.908787,0.917373,0.925072,0.931879,0.937788,0.942795,0.946897,0.950091,0.952374,0.953744,0.954201,0.953744,0.952374,0.950091,0.946897,0.942795,0.937788,0.931879,0.925072,0.917373,0.908787,0.899321,0.888982,0.877778,0.865718,0.85281,0.839066,0.824495,0.809111,0.792925,0.775951,0.758202,0.739695,0.720444,0.700467,0.679781,0.658404,0.636356,0.613657,0.590327,0.566389,0.541865,0.516778,0.491153,0.465015,0.438389,0.411302,0.383782,0.355855,0.327552,0.2989,0.26993,0.240671,0.211155,0.181413,0.151477,0.121377,0.0911476,0.0608196,0.0304262,0,
0,0.031917,0.0637995,0.095613,0.127323,0.158896,0.190297,0.221493,0.252452,0.283139,0.313522,0.343571,0.373253,0.402537,0.431395,0.459796,0.487712,0.515116,0.541979,0.568277,0.593983,0.619073,0.643524,0.667313,0.690417,0.712817,0.734491,0.755421,0.775588,0.794975,0.813566,0.831345,0.848297,0.864409,0.879667,0.894059,0.907575,0.920203,0.931933,0.942757,0.952667,0.961655,0.969714,0.976839,0.983025,0.988266,0.99256,0.995903,0.998292,0.999726,1.0002,0.999726,0.998292,0.995903,0.99256,0.988266,0.983025,0.976839,0.969714,0.961655,0.952667,0.942757,0.931933,0.920203,0.907575,0.894059,0.879667,0.864409,0.848297,0.831345,0.813566,0.794975,0.775588,0.755421,0.734491,0.712817,0.690417,0.667313,0.643524,0.619073,0.593983,0.568277,0.541979,0.515116,0.487712,0.459796,0.431395,0.402537,0.373253,0.343571,0.313522,0.283139,0.252452,0.221493,0.190297,0.158896,0.127323,0.095613,0.0637995,0.031917,0,
